TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
5,0,0,26772,0,0,0,0
5,0,0,26779,0,0,0,0
5,0,0,26786,0,0,0,0
5,0,0,26794,0,0,0,0
5,0,0,26800,0,0,0,0
5,0,0,26808,0,0,0,0
5,0,0,26815,0,0,0,0
5,0,0,26823,0,0,0,0
5,0,0,26831,0,0,0,0
5,0,0,26838,0,0,0,0
5,0,0,26845,0,0,0,0
5,0,0,26851,0,0,0,0
5,0,0,26858,0,0,0,0
5,0,0,26866,0,0,0,0
5,0,0,26873,0,0,0,0
5,0,0,26881,0,0,0,0
5,0,0,26890,0,0,0,0
5,0,0,26899,0,0,0,0
5,0,0,26906,0,0,0,0
5,0,0,26913,0,0,0,0
5,0,0,26921,0,0,0,0
5,0,0,26928,0,0,0,0
5,0,0,26936,0,0,0,0
5,0,0,26944,0,0,0,0
5,0,0,26951,0,0,0,0
5,0,0,26959,0,0,0,0
5,0,0,26966,0,0,0,0
5,0,0,26974,0,0,0,0
5,0,0,26982,0,0,0,0
5,0,0,26988,0,0,0,0
5,0,0,26996,0,0,0,0
5,0,0,27004,0,0,0,0
5,0,0,27011,0,0,0,0
5,0,0,27019,0,0,0,0
5,0,0,27027,0,0,0,0
5,0,0,27035,0,0,0,0
5,0,0,27042,0,0,0,0
5,0,0,27050,0,0,0,0
5,0,0,27058,0,0,0,0
5,0,0,27065,0,0,0,0
5,0,0,27073,0,0,0,0
5,0,0,27082,0,0,0,0
5,0,0,27089,0,0,0,0
5,0,0,27097,0,0,0,0
5,0,0,27107,0,0,0,0
5,0,0,27115,0,0,0,0
5,0,0,27124,0,0,0,0
5,0,0,27132,0,0,0,0
5,0,0,27139,0,0,0,0
5,0,0,27148,0,0,0,0
5,0,0,27159,0,0,0,0
5,0,0,27166,0,0,0,0
5,0,0,27175,0,0,0,0
5,0,0,27184,0,0,0,0
5,0,0,27194,0,0,0,0
5,0,0,27201,0,0,0,0
5,0,0,27209,0,0,0,0
5,0,0,27216,0,0,0,0
5,0,0,27225,0,0,0,0
5,0,0,27232,0,0,0,0
5,0,0,27241,0,0,0,0
5,0,0,27248,0,0,0,0
5,0,0,27257,0,0,0,0
5,0,0,27265,0,0,0,0
5,0,0,27272,0,0,0,0
5,0,0,27279,0,0,0,0
5,0,0,27288,0,0,0,0
5,0,0,27296,0,0,0,0
5,0,0,27303,0,0,0,0
5,0,0,27310,0,0,0,0
5,0,0,27318,0,0,0,0
5,0,0,27326,0,0,0,0
5,0,0,27334,0,0,0,0
